DFS_Recursive, 531, 1761, 333.169, 192.043, 269.206
Dijkstra, 37, 1270, 1766.46, 1213.31, 7.999
A*, 33, 90, 32.913, 26.957, 10.748
BFS_Iterative, 18, 471, 12.996, 10.963, 7.752
BFS_Recursive, 18, 471, 13.963, 10.972, 7.752
DFS_Iterative, 410, 854, 114.692, 151.595, 198.165
DFS_Recursive, 410, 854, 114.718, 151.599, 198.165
Dijkstra, 24, 851, 3901.99, 2608.34, 5.975
A*, 18, 53, 98.765, 88.76, 7.752
BFS_Iterative, 12, 245, 2.022, 1.967, 4.749
BFS_Recursive, 12, 245, 1.994, 0.97, 4.749
DFS_Iterative, 228, 2500, 473.765, 78.785, 112.752
DFS_Recursive, 228, 2500, 475.729, 78.386, 112.752
Dijkstra, 12, 260, 221.791, 160.213, 2.847
A*, 12, 33, 13.989, 11.942, 2.847
BFS_Iterative, 22, 736, 7.979, 4.987, 10.122
BFS_Recursive, 22, 736, 7.979, 3.989, 10.122
DFS_Iterative, 138, 1871, 304.242, 42.913, 69.619
DFS_Recursive, 138, 1871, 302.234, 42.907, 69.619
Dijkstra, 22, 1029, 1320.12, 896.964, 5.626
A*, 22, 60, 50.975, 42.017, 8.486
BFS_Iterative, 47, 1718, 33.917, 23.961, 23.572
BFS_Recursive, 47, 1718, 30.941, 24.254, 23.572
DFS_Iterative, 995, 2469, 181.541, 362.005, 503.074
DFS_Recursive, 995, 2469, 181.542, 363.03, 503.074
Dijkstra, 59, 2830, 9054.53, 5908.33, 13.524
A*, 47, 128, 217.059, 187.998, 24.358
BFS_Iterative, 7, 106, 2.991, 2.992, 3.012
BFS_Recursive, 7, 106, 2.992, 2.992, 3.012
DFS_Iterative, 57, 2500, 359.081, 11.991, 27.139
DFS_Recursive, 57, 2500, 361.097, 12.002, 27.139
Dijkstra, 7, 85, 243.459, 190.488, 1.87
A*, 7, 20, 25.955, 22.938, 2.916
BFS_Iterative, 76, 2474, 27.901, 14.987, 35.126
BFS_Recursive, 76, 2474, 26.929, 14.958, 35.126
DFS_Iterative, 772, 1750, 95.745, 293.244, 379.094
DFS_Recursive, 772, 1750, 95.26, 291.955, 379.094
Dijkstra, 78, 3978, 12389.7, 8011.38, 19.083
A*, 76, 197, 256.34, 213.431, 26.348
BFS_Iterative, 23, 479, 12.992, 10.943, 11.239
BFS_Recursive, 23, 479, 11.993, 10.946, 11.239
DFS_Iterative, 121, 2500, 371.036, 47.87, 59.714
DFS_Recursive, 121, 2500, 371.314, 47.322, 59.714
Dijkstra, 23, 732, 3339.6, 2195.68, 7.807
A*, 23, 50, 78.838, 66.847, 10.993
BFS_Iterative, 36, 1421, 20.968, 13.965, 18.099
BFS_Recursive, 36, 1421, 20.968, 13.939, 18.099
DFS_Iterative, 60, 2500, 43.914, 16.951, 29.663
DFS_Recursive, 60, 2500, 43.888, 16.978, 29.663
Dijkstra, 44, 2581, 5895.92, 3942.24, 12.053
A*, 36, 107, 141.688, 123.695, 15.766
BFS_Iterative, 25, 961, 9.997, 5.983, 13.394
BFS_Recursive, 25, 961, 10.001, 4.987, 13.394
DFS_Iterative, 515, 1985, 458.774, 191.091, 257.172
DFS_Recursive, 515, 1985, 456.355, 189.818, 257.172
Dijkstra, 33, 1578, 3199.48, 2129.77, 7.126
A*, 25, 70, 51.887, 44.883, 13.051
BFS_Iterative, 42, 1803, 20.943, 12.966, 22.041
BFS_Recursive, 42, 1803, 20.971, 12.938, 22.041
DFS_Iterative, 278, 594, 166.556, 101.728, 136.86
DFS_Recursive, 278, 594, 164.26, 102.09, 136.86
Dijkstra, 44, 2458, 5641.19, 3776.03, 11.09
A*, 42, 109, 145.985, 121.915, 17.366
BFS_Iterative, 19, 713, 12.996, 8.975, 10.156
BFS_Recursive, 19, 713, 11.968, 10.003, 10.156
DFS_Iterative, 91, 1863, 110.697, 30.895, 44.62
DFS_Recursive, 91, 1863, 110.729, 30.92, 44.62
Dijkstra, 19, 755, 2658.98, 1894.1, 4.724
A*, 19, 49, 90.826, 77.766, 4.922
BFS_Iterative, 52, 1529, 30.947, 32.91, 24.17
BFS_Recursive, 52, 1529, 29.891, 33.938, 24.17
DFS_Iterative, 738, 1498, 370.039, 277.258, 362.24
DFS_Recursive, 738, 1498, 371.008, 277.259, 362.24
Dijkstra, 56, 1616, 6557.13, 4407.12, 11.552
A*, 52, 135, 264.831, 222.378, 15.945
BFS_Iterative, 77, 2446, 33.917, 43.84, 38.034
BFS_Recursive, 77, 2446, 33.065, 44.006, 38.034
DFS_Iterative, 1061, 2481, 503.918, 396.941, 531.986
DFS_Recursive, 1061, 2481, 504.747, 405.021, 531.986
Dijkstra, 83, 4005, 12618.4, 8135.03, 18.39
A*, 77, 205, 294.819, 251.145, 24.974
BFS_Iterative, 44, 2417, 16.978, 11.968, 21.138
BFS_Recursive, 44, 2417, 15.958, 12.448, 21.138
DFS_Iterative, 632, 1290, 487.726, 234.37, 331.63
DFS_Recursive, 632, 1290, 496.672, 234.761, 331.63
Dijkstra, 50, 3890, 11790.3, 7594.75, 12.478
A*, 44, 111, 78.762, 66.849, 16.034
BFS_Iterative, 14, 405, 7.978, 7.979, 8.025
BFS_Recursive, 14, 405, 7.98, 6.952, 8.025
DFS_Iterative, 112, 270, 316.627, 42.885, 55.335
DFS_Recursive, 112, 270, 317.179, 41.89, 55.335
Dijkstra, 14, 576, 2582.29, 1810.91, 3.505
A*, 14, 38, 59.007, 52.116, 4.627
BFS_Iterative, 24, 993, 13.982, 7.947, 12.362
BFS_Recursive, 24, 993, 12.993, 7.975, 12.362
DFS_Iterative, 160, 2500, 343.106, 51.039, 80.543
DFS_Recursive, 160, 2500, 344.143, 51.372, 80.543
Dijkstra, 38, 1836, 3803.72, 2550.74, 7.383
A*, 24, 66, 82.806, 71.132, 9.816
BFS_Iterative, 29, 1362, 15.958, 10.224, 12.261
BFS_Recursive, 29, 1362, 15.956, 9.973, 12.261
DFS_Iterative, 187, 1787, 172.54, 68.811, 93.163
DFS_Recursive, 187, 1787, 173.557, 68.82, 93.163
Dijkstra, 31, 1999, 4372.53, 2986.01, 8.203
A*, 29, 77, 102.864, 88.026, 9.94
BFS_Iterative, 47, 1351, 16.983, 10.967, 25.933
BFS_Recursive, 47, 1351, 17.095, 11.013, 25.933
DFS_Iterative, 273, 584, 217.767, 102.268, 134.332
DFS_Recursive, 273, 584, 218.993, 101.975, 134.332
Dijkstra, 51, 1734, 3380.08, 2235.71, 12.126
A*, 47, 130, 137.277, 115.958, 19.299
BFS_Iterative, 46, 1943, 22.912, 12.12, 20.975
BFS_Recursive, 46, 1943, 21.02, 11.968, 20.975
DFS_Iterative, 486, 1002, 199.741, 182.042, 246.073
DFS_Recursive, 486, 1002, 199.765, 180.543, 246.073
Dijkstra, 54, 2850, 7460.94, 4910.89, 12.102
A*, 46, 129, 166.989, 141.858, 17.041
BFS_Iterative, 36, 1707, 24.954, 16.926, 19.244
BFS_Recursive, 36, 1707, 24.933, 17.952, 19.244
DFS_Iterative, 70, 2500, 29.92, 21.97, 34.051
DFS_Recursive, 70, 2500, 28.93, 22.924, 34.051
Dijkstra, 50, 3241, 8813.84, 5756.51, 12.317
A*, 36, 106, 155.558, 135.307, 16.149
BFS_Iterative, 23, 960, 5.962, 3.99, 8.51
BFS_Recursive, 23, 960, 6.012, 2.991, 8.51
DFS_Iterative, 223, 2500, 491.306, 77.818, 111.88
DFS_Recursive, 223, 2500, 491.877, 78.813, 111.88
Dijkstra, 23, 792, 1123.86, 771.051, 5.116
A*, 23, 61, 18.006, 15.93, 8.753
